,fandom,other_fandom,name,circle_code,event,circle_facebook,circle_instagram,circle_twitter,circle_other_socials,sampleworks_images,substring
395,UMA MUSUME," DUNGEON MESHI, PLAVE, HOLOLIVE, FRIEREN, HIGURASHI NO NAKU KORO NI",Tambourine Club,D-51b,CF18,https://www.facebook.com/midorin.567,,https://twitter.com/midoriiin_6,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/fa4634ac-4984-4258-98db-39ddbabb992a/2e5c2c26-a320-4424-b358-ba3849c765c4/D-51b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/fa4634ac-4984-4258-98db-39ddbabb992a/e34d28d8-d424-42ae-97f9-4a40dc2f59be/D-51b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/fa4634ac-4984-4258-98db-39ddbabb992a/74558281-3e46-443c-91c9-7f911722b698/D-51b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/fa4634ac-4984-4258-98db-39ddbabb992a/61276b9c-7c38-462d-83ca-8473d5334427/D-51b.png']",RE
400,FATE/GRAND ORDER,"TWISTED WONDERLAND, GINTAMA, PHIGROS, J-POP, ARKNIGHTS, HONKAI STAR RAIL, HOLOSTARS, GUILTY GEAR STRIVE, REVERSE 1999, ARGONAVIS, BLACK BUTLER, GENSHIN IMPACT, KAGUYA SAMA LOVE IS WAR, STEINS;GATE, APOTHECARY DIARIES, ARCAEA, MAIMAI, DANGANRONPA, PROJECT SEKAI, AO NO EXORCIST, OSHI NO KO, JUJUTSU KAISEN, CHAINSAWMAN, IRUMA KUN, BALDUR’S GATE",TLN (Tempat Lupa Nabung),D-57ab,CF18,,https://www.instagram.com/totol.tln,https://twitter.com/FiiRd4,,,RE
404,BLUE ARCHIVE,"ARKNIGHTS, ORIGINAL, HSR, HOLOID, HOLOJP, HOLOEN, NIJIID, VALORANT, REVERSE 1999",Aiiromori,E-01ab,CF18,https://www.facebook.com/aiiromori,https://www.instagram.com/aiiromori/,,,,RE
409,BLUE ARCHIVE,"HOLOLIVE, ARKNIGHTS, GENSHIN IMPACT, TOUHOU PROJECT, FIGHTING GAMES, UMA MUSUME, FRIEREN",Wedank UwU,E-07ab,CF18,https://www.facebook.com/profile.php?id=100083706602420,https://www.instagram.com/wedankuwu/,https://twitter.com/Wedank_UwU,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/37483eb0-a148-46de-8c34-1ae1de9f3756/E-07ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/3c415866-c033-4b3e-8709-697c1d7890a8/E-07ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/56c4ade2-a1ca-4446-9acf-345e4df648d8/E-07ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/8aba1061-4449-47d6-babe-38a1d1ec559a/E-07ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/345910c3-6f08-4ba6-870d-de66fc6ab846/E-07ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/8f186e04-cff5-41d8-9d46-934dcbfa085e/E-07ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/04fc06d8-1a05-4c72-8fb7-9c57bc5551eb/E-07ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/30e1af32-97ce-4ff1-95bc-f7422cf13a74/E-07ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/aff5c9fb-368b-4e6a-b1cc-d5b7b8a82396/E-07ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/af841f62-d48b-451c-8333-d1a473a14e43/59352c53-f677-4175-9ae4-92dcb6795b85/E-07ab.jpg']",RE
418,BLUE ARCHIVE,"REVERSE 1999, 100 KANOJO",NTC Department,E-11ab (SAT),CF18,https://www.facebook.com/NeotericDepartment/,https://www.instagram.com/ntc_department/,https://twitter.com/neotericdept,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/fefec6ee-c05c-4610-b345-bce8e125f995/6e0b054d-50a5-4d7d-b4a4-7ea476f23e91/E-11ab (SAT).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/fefec6ee-c05c-4610-b345-bce8e125f995/17c57be1-41f1-4550-a8f6-2bef0711b3c4/E-11ab (SAT).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/fefec6ee-c05c-4610-b345-bce8e125f995/555dfdbf-93b0-49be-8a28-9faaf8d0fe14/E-11ab (SAT).jpg']",RE
421,PROJECT SEKAI,"ENSEMBLE STARS, FRIEREN, GENSHIN IMPACT",LBB,E-12b,CF18,,https://www.instagram.com/kuriitampan/,https://twitter.com/Kuriitama https://twitter.com/chounojou https.twitter.com/quanxb,,,RE
424,PROJECT SEKAI,"OMNISCIENT READER'S POV, VOCALOID, GENSHIN IMPACT",Ember Bekas,E-14a,CF18,,https://instagram.com/taren.lena,https://twitter.com/cumiomega,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8dc9c968-195d-40cc-97e6-bc17c0ccfc0c/2dc7657d-fc7f-4517-b440-5ceb22beb90c/E-14a.jpeg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8dc9c968-195d-40cc-97e6-bc17c0ccfc0c/a7d2078a-b4f2-4435-9e39-f3502b188045/E-14a.jpeg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8dc9c968-195d-40cc-97e6-bc17c0ccfc0c/70552bfb-1db5-4b55-8463-0afa9a31916a/E-14a.jpeg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8dc9c968-195d-40cc-97e6-bc17c0ccfc0c/2db4ef86-5dbe-402d-8fec-8e3aaa0fb1f1/E-14a.jpeg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8dc9c968-195d-40cc-97e6-bc17c0ccfc0c/06dc3c00-a8a2-4425-8172-d6b9112e2a7a/E-14a.jpeg']",RE
425,PROJECT SEKAI,"VOCALOID, BOCCHI THE ROCK, BANG DREAM, AMONG US, JUJUTSU KAISEN, GIRLS UNDER PANZER",Gametech Anomaly,E-14b,CF18,,,,,,RE
426,PROJECT SEKAI,"ENSEMBLE STARS, GENSHIN IMPACT, HONKAI STAR RAIL, BUNGO STRAY DOGS, PROJECT SEKAI, MILGRAM, HYPNOSIS MIC, TOKYO ALIENS, JUJUTSU KAISEN, REVERSE 1999, VTUBER",Kimitachi,E-15a,CF18,,https://www.instagram.com/kimitachi_id/,https://x.com/kimitachi_id,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/1d4d7cd9-b3fa-47df-a553-73953fef8756/E-15a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/8cf51834-0550-4c02-83f4-bd6f4d3ece64/E-15a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/d5784dca-33e4-49e5-a9ce-6071498239bf/E-15a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/9abd3054-d9e4-4d8f-ac6b-54bfc6204dd6/E-15a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/06b84c38-e4de-43f6-b130-f360f13cbd25/E-15a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/ba111c8c-0e52-4b73-b68f-433ec61c38ac/E-15a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/45c12443-df91-435e-84a7-f8b389718ade/E-15a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/7b77943a-93b9-4df3-963b-86ea1c6dcd8f/E-15a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/3b0ebb3c-3189-482e-8ec4-3e6a0ad1338e/E-15a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/510e8b7e-3489-4863-8578-b8fe3eff3f02/fab08eef-a926-4c27-9c06-d0ef2cd7f178/E-15a.png']",RE
428,VOCALOID,"PATH TO NOWHERE, ONE PIECE, NU:CARNIVAL, ORIGINAL, STRAY KIDS, RESIDENT EVIL, FNAF, BACKROOMS, VTUBERS, GRANBLUE FANTASY, ARKNIGHTS",AmeYume,E-16ab,CF18,,https://www.instagram.com/ameyume.cr?igsh=MnhrODRiZTB6djh6,,,,RE
429,PROJECT SEKAI,"PROJECT SEKAI. GENSHIN IMPACT, HONKAI STARRAIL, JUJUTSU KAISEN, BOCCHI THE ROCK, OMORI, YURU CAMP, PUELLA MAGI MADOKA MAGICA, GHIBLI, VALORANT, GOLDEN KAMUY, FRIEREN, REVERSE: 1999, ORIGINAL MERCHANDISE.",Clownery Studio,E-17ab,CF18,,https://www.instagram.com/clownerystudio/,,,,RE
430,VOCALOID,"ARCAEA, BLUE ARCHIVE, BUNGO STRAY DOGS, CHAINSAW MAN, COUNTRYBALLS, ENSEMBLE STARS!!, FEAR & HUNGER, HETALIA, HOLOLIVE, HONKAI: STAR RAIL, LEGO MONKIE KID, MADOKA MAGICA, MYGO!!!!!, NEEDY STREAMER OVERLOAD, PROJECT SEKAI, RAINBOW SIX SIEGE, THE IDOLM@STER, VOCALOID, WARHAMMER 40000, YAKUZA",SE@MS,E-18ab,CF18,,,,,,RE
432,PROJECT SEKAI,"PROJECT SEKAI, NIJISANJI JP, DEGREES OF LEWDITY, VOCALOID, LOVE LIVE, GENSHIN IMPACT, ORV, HONKAI STAR RAIL, TUYU, TRAILS / KISEKI, HOLOTEMPUS, TRIGUN, ",pepetbuluk,E-20ab,CF18,,,,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/a71d5c68-5c95-4abd-bde1-a8aeaa7f0039/c221dd5c-f48c-4107-9e88-d18c4d89fce5/E-20ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/a71d5c68-5c95-4abd-bde1-a8aeaa7f0039/7e4f3c2f-9d04-46b8-a13b-bd70d5e30c9a/E-20ab.jpg']",RE
434,PROJECT SEKAI,"DUNGEON MESHI, VOCALOID, HOLOLIVE, HOLOSTARS, GENSHIN, FRIEREN, ONE PIECE, AIKATSU, THE GUY SHE WAS INTERESTED IN WASN’T A GUY AT ALL",Chiimaru,E-22ab (SAT),CF18,,,https://twitter.com/chiimarucircle,,,RE
436,IDENTITY V,"IDENTITY V, GENSHIN IMPACT, COOKIE RUN, ADVENTURE TIME, VTUBER, ORIGINAL",KFC (Kedai Fandom Campuran),E-23ab,CF18,https://www.facebook.com/share/p/7376S2C2ubfGFWNt/?mibextid=oFDknk,,,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/ee6c0120-baae-4642-8148-2ffd7b2fd702/e38f9099-10b1-42bc-bfff-0db7a91346d8/E-23ab.jpeg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/ee6c0120-baae-4642-8148-2ffd7b2fd702/a7be756a-c361-4f20-bf99-8947192444a1/E-23ab.jpeg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/ee6c0120-baae-4642-8148-2ffd7b2fd702/d05e0a4c-0c6f-49c8-8f24-8f4d9a3d5641/E-23ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/ee6c0120-baae-4642-8148-2ffd7b2fd702/fdbfa0fc-ec49-4a14-be43-0ea4aa959ca5/E-23ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/ee6c0120-baae-4642-8148-2ffd7b2fd702/67fb3c94-afbe-4903-8b90-b352d8285628/E-23ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/ee6c0120-baae-4642-8148-2ffd7b2fd702/c56c5af9-53ac-41ec-930b-aed357632b36/E-23ab.png']",RE
446,BANG DREAM (BANDORI),"IM@S (IDOLMASTER CINDERELLA GIRL), PROSEKA (PROJECT SEKAI)",Idolmarket,E-27b (SUN),CF18,,,https://twitter.com/Idl_markeet,,,RE
450,IDOLM@STER,IDOLMASTER CINDERELLA GIRLS,nasi merah,E-31ab (SUN),CF18,,,https://twitter.com/bsakkkyu,,,RE
451,LOVE LIVE,"GENSHIN IMPACT, HONKAI STAR RAIL, ATELIER RESLERIANA, GRANBLUE FANTASY",Meduru,E-31b (SAT),CF18,https://www.facebook.com/medurucircle/,,https://x.com/medurucircle,,,RE
453,PROJECT MOON,"DUNGEON MESHI, FFXIV, ARKNIGHTS, MONSTER HUNTER, HOUSEKI NO KUNI, FEAR AND HUNGER, READ DEAD REDEMPTION 2, BLOODBORNE",Partai Kesenian Indonesia,E-32ab (SUN),CF18,,https://www.instagram.com/partaikesenianindonesiacf/,,,,RE
456,PROJECT SEKAI,"REVERSE 1999, HONKAI STAR RAIL, JUJUTSU KAISEN, TRIGUN",Nearmatea,E-33ab (SAT),CF18,,,,,,RE
458,LOVE LIVE,"YURI, BANG DREAM!, BOCCHI THE ROCK, POKEMON, HOLOLIVE, HONKAI STAR RAIL, GENSHIN IMPACT, PATH TO NOWHERE",Artelier,E-34ab,CF18,https://www.facebook.com/arteliercircle/,,,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e1053ccb-5106-484c-98a0-126ccbde6e46/db3ea053-2e3f-4200-b3f2-41d1a925d043/E-34ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e1053ccb-5106-484c-98a0-126ccbde6e46/e1c05d5f-9943-4d9e-b99c-52c3d6bfd127/E-34ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e1053ccb-5106-484c-98a0-126ccbde6e46/43f4f412-32d8-4015-8c07-85acb2e515df/E-34ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e1053ccb-5106-484c-98a0-126ccbde6e46/900f0bda-011a-473d-8dee-7326e21ab8db/E-34ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e1053ccb-5106-484c-98a0-126ccbde6e46/41ac8545-d8da-4ebb-8888-d943c8785846/E-34ab.jpg']",RE
459,REVERSE 1999,"HAZBIN HOTEL, GENSHIN IMPACT, RECORD OF RAGNAROK, COKIE RUN KINGDOM, ARKNIGHTS, DUNGEON MESHI, ORV, REVERSE 1999, CULT OF THE LAMB, BALDUR'S GATE 3",Novase Ease,E-36a,CF18,,https://www.instagram.com/nova_novase/,https://twitter.com/NovaNovase,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/49669bae-6021-4cfa-835d-091d9f78fffc/E-36a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/5e5dee50-cc85-4b34-a440-f7bcf2f48412/E-36a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/d4985954-7821-4a28-886a-ba8f84913743/E-36a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/4cfa1964-ab89-45e8-a079-009cdda6cc27/E-36a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/a32fd410-ba3c-444b-b467-194d233fcad8/E-36a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/aa1ca873-39af-40e1-a50c-9ca5d0ef3d05/E-36a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/1d52d9f8-5299-4f5a-9a5e-99099547d7f1/E-36a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/42e187a2-9984-4da0-9676-2ecce9d7b68f/E-36a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/f5c094a9-5553-4589-8593-8c9e58656da6/E-36a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/773a2e55-14c7-456b-ae0c-974350889829/9d78d826-20be-42b6-837a-fc2a59d2861c/E-36a.PNG']",RE
461,PROJECT MOON,"GENSHIN IMPACT, HONKAI STAR RAIL, LETHAL COMPANY, ZENO, SHTDN, OMNISCIENT READER VIEWPOINT, CELL OF EMPIREO, LOUT OF COUNT'S FAMILY",Underground Theatre,E-37a (SAT),CF18,,,,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/c71b324b-8bb3-424d-bb98-ce5d63c9654c/E-37a (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/404e44fd-310d-4004-8e0f-2fa6bc3f8f2b/E-37a (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/f35e04cb-6a2c-40c8-a405-9bd50d50779e/E-37a (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/ff34d049-ab1e-49ec-bc87-7817e4ba7b4f/E-37a (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/651ee06d-8a86-43b5-b996-9cbfb889d881/E-37a (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/094b7bad-9548-493b-b20b-eaf9254e22dc/E-37a (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/d190619c-8ff4-428d-8fab-4c0510f42de8/E-37a (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/6140ec5b-a1dc-4d4d-a1ae-d772cdb5104b/E-37a (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/61a0ff06-84e1-45df-bffc-feb59c147a9b/E-37a (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/b95f2a6f-da06-45e6-8c6e-82c26354eafc/6cfe24b6-6c40-4e86-aa3a-275a67331b62/E-37a (SAT).png']",RE
463,VISUAL NOVEL,"SUMMER POCKETS, DA CAPO 5, 9-NINE, SENREN BANKA, ASTRALAIR NO SHIROKI TOWA, RENAI KARICHAIMASHITA, RIDDLE JOKER, BLUE ARCHIVE, ARKNIGHTS",SoraSoft,E-37b (SAT),CF18,,,https://twitter.com/AJIBEH_Reborn,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/22c28d6b-6b64-48de-ae6a-790a87ea3e27/c33dab89-a3ca-441a-b3dd-72be9781128c/E-37b (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/22c28d6b-6b64-48de-ae6a-790a87ea3e27/ee0f05f8-9966-4bc7-9a37-7016aa052582/E-37b (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/22c28d6b-6b64-48de-ae6a-790a87ea3e27/f6a78f14-379d-4f45-9861-c3b92c813704/E-37b (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/22c28d6b-6b64-48de-ae6a-790a87ea3e27/b48991dc-9185-45c8-b2db-478832652040/E-37b (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/22c28d6b-6b64-48de-ae6a-790a87ea3e27/804c21b0-3ee3-4a04-bd18-382bca600cb2/E-37b (SAT).png']",RE
465,PROJECT MOON,"ARKNIGHTS, ORIGINALS, POU, CLASSIC LITERATURES, DOL, ZENO, SHTDN, R1999",Tunas Office,E-38ab,CF18,,,https://x.com/tkt__1925,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/88fd354e-fcc8-42b0-9d93-ab1e7c06a2af/166747d4-d1cb-49fa-9764-480d32b011e9/E-38ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/88fd354e-fcc8-42b0-9d93-ab1e7c06a2af/9b9ab31a-fddc-4143-95c7-9d15adaeda29/E-38ab.png']",RE
466,PROJECT MOON,"ULTRAKILL, SPIDERVERSE, HOLLOW KNIGHT, ONESHOT, LIMBUS COMPANY, LIBRARY OF RUINA, ARKNIGHTS, GUILTY GEAR, THE AMAZING DIGITAL CIRCUS, LETHAL COMPANY, TEAM FORTRESS 2, OMORI, HONKAI STAR RAIL, VALORANT, BOCCHI THE ROCK, PATH TO NOWHERE, GOOD OMENS, ADVENTURE TIME, PERSONA 5, FRIEREN: BEYOND JOURNEY'S END",Mr Patches,E-39ab/E-40ab,CF18,,https://www.instagram.com/rosesdoesarts/,https://twitter.com/roselite1068,,,RE
468,ARKNIGHTS,"PERSONA 3, PERSONA 4, ARKNIGHTS ENFIELD, EX ASTRIS, VTUBER, DEGREES OF LEWDITY (DOL)",Artknights,E-42ab (SUN),CF18,,,,,,RE
469,ANIME,"JJK, GENSHIN, ORIGINAL ART (PET), HSR, KPOP, FRIEREN, LOVE AND DEEPSPACE, TXT,DAY6",Cocat,E-42ab/E-43ab (SAT),CF18,,https://www.instagram.com/cocatmart/,https://twitter.com/cocatmart,,,RE
472,BALDUR'S GATE 3,"MONSTER HUNTER, APEX LEGENDS, ZELDA: TOKT, OVERWATCH, BREAKING BAD, BETTER CALL SAUL, YAKUZA",WEDANK,E-45ab,CF18,,,twitter.com/ilovetempe,,,RE
481,PROJECT SEKAI,BANG DREAM! GIRLS BAND PARTY,CANDYE FATALE,E-51a (SUN),CF18,,https://www.instagram.com/candye_fatale/,,,,RE
484,REVERSE1999,"ONE PIECE, PERSONA, MAHOYAKU, BLUE LOCK, VTUBER, ARKNIGHTS, GENSHIN IMPACT, POKEMIKU, HOLLOW KNIGHT, LIMBUS COMPANY, IDENTITY V, REVERSE1999, FRIEREN, MASHLE",Telemiette,E-52ab,CF18,,https://www.instagram.com/telemiette/,https://twitter.com/Telemiette,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/177bc253-f176-497e-9764-831d927fdb53/b9ad89f3-24fa-40b0-b88d-0ceee3a4e65f/E-52ab.jpeg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/177bc253-f176-497e-9764-831d927fdb53/424e69e2-8a79-4a08-ad75-162dfe50dc8f/E-52ab.png']",RE
